,cve_id,publish_date,cvss_score,access_level,complexity,product_type,vendor,product,references,num_exploits,exploits,has_patch,dirty,gentoo_opensuse_rustsec,oracle,apple,ibm,ubuntu,debian,android,android_pixel,bugzilla_redhat,microsoft,adobe,cisco,zerodayinitiative,fedoraproject,earliest_patch
1621,CVE-2020-1686,2020-10-16,7.8,Remote,Low,OS,Juniper,Junos,['https://kb.juniper.net/JSA11083'],0,[],0,0,,,,,,,,,,,,,,,
1622,CVE-2020-1687,2020-10-16,2.9,Local Network,Medium,OS,Juniper,Junos,['https://kb.juniper.net/JSA11084'],0,[],0,0,,,,,,,,,,,,,,,
1623,CVE-2020-1688,2020-10-16,2.1,Local,Low,,,,"['https://kb.juniper.net/InfoCenter/index?page=content&id=KB30911'
 'https://www.juniper.net/documentation/en_US/junos/topics/topic-map/security-user-auth-intergrated-user-firewall-overview.html'
 'https://kb.juniper.net/JSA11085'
 'https://www.juniper.net/documentation/en_US/junos/topics/reference/configuration-statement/services-webapi-user-cli.html'
 'https://www.juniper.net/documentation/en_US/junos/topics/topic-map/security-user-auth-configure-jims.html']",0,[],0,0,,,,,,,,,,,,,,,
1624,CVE-2020-1689,2020-10-16,3.3,Local Network,Low,,,,['https://kb.juniper.net/JSA11086'],0,[],0,0,,,,,,,,,,,,,,,
1625,CVE-2020-1692,2020-02-17,4.0,Remote,Low,Application,Moodle,Moodle,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1692'],0,[],0,1,,,,,,,,,,,,,,,
1626,CVE-2020-1693,2020-02-17,7.5,Remote,Low,Application,Redhat,Spacewalk,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1693'
 'https://github.com/spacewalkproject/spacewalk/commit/74e28ec61d916c42061ef4347121650a1c962b0c'
 'https://zeroauth.ltd/blog/2020/02/18/proof-of-concept-exploit-for-cve-2020-1693-spacewalk/']",0,[],0,1,,,,,,,,,,,,,,,
1627,CVE-2020-1694,2020-09-16,4.0,Remote,Low,Application,Redhat,Keycloak,['https://bugzilla.redhat.com/show_bug.cgi?id=1790759'],0,[],1,1,,,,,,,,,2020-07-02,,,,,,2020-07-02
1628,CVE-2020-1695,2020-05-19,5.0,Remote,Low,Application,Redhat,Resteasy,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1695'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/IJDMT443YZWCBS5NS76XZ7TL3GK7BXHL/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/RX22C6I56BJUER76IIPYHGZIWBQIU3CQ/']",0,[],1,1,,,,,,,,,2020-05-12,,,,,2020-12-09,2020-05-12
1629,CVE-2020-1696,2020-03-20,3.5,Remote,Medium,Application,Dogtagpki,Dogtagpki,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1696'],0,[],1,1,,,,,,,,,2021-03-22,,,,,,2021-03-22
1630,CVE-2020-1697,2020-02-10,3.5,Remote,Medium,Application,Redhat,Keycloak,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1697'],0,[],1,1,,,,,,,,,2020-06-01,,,,,,2020-06-01
1631,CVE-2020-1698,2020-05-11,2.1,Local,Low,Application,Redhat,Keycloak,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1698'],0,[],1,1,,,,,,,,,2020-06-01,,,,,,2020-06-01
1632,CVE-2020-1699,2020-04-21,5.0,Remote,Low,Application,Linuxfoundation,Ceph,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1699'],0,[],0,1,,,,,,,,,,,,,,,
1633,CVE-2020-1700,2020-02-07,6.8,Remote,Low,Application,Ceph,Ceph,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1700'
 'http://lists.opensuse.org/opensuse-security-announce/2020-02/msg00009.html'
 'https://usn.ubuntu.com/4304-1/']",0,[],1,1,2020-02-08,,,,2020-03-17,,,,,,,,,,2020-02-08
1634,CVE-2020-1704,2020-02-17,4.6,Local,Low,Application,Redhat,Openshift Service Mesh,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1704'],0,[],1,1,,,,,,,,,2020-06-02,,,,,,2020-06-02
1635,CVE-2020-1705,2020-03-19,4.4,Local,Medium,Application,Redhat,Template Service Broker Operator,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1705'],0,[],1,1,,,,,,,,,2020-03-24,,,,,,2020-03-24
1636,CVE-2020-1706,2020-03-09,4.4,Local,Medium,Application,Redhat,Openshift Container Platform,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1706'],0,[],1,1,,,,,,,,,2020-06-03,,,,,,2020-06-03
1637,CVE-2020-1707,2020-03-20,4.4,Local,Medium,Application,Redhat,Openshift,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1707'],0,[],1,1,,,,,,,,,2020-03-04,,,,,,2020-03-04
1638,CVE-2020-1708,2020-02-07,4.4,Local,Medium,Application,Redhat,Openshift Container Platform,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1708'
 'https://access.redhat.com/errata/RHSA-2020:0617'
 'https://access.redhat.com/errata/RHSA-2020:0681'
 'https://access.redhat.com/errata/RHSA-2020:0694']",0,[],1,1,,,,,,,,,2020-03-04,,,,,,2020-03-04
1639,CVE-2020-1709,2020-03-20,4.6,Local,Low,Application,Redhat,Openshift,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1709'],0,[],1,1,,,,,,,,,2020-03-12,,,,,,2020-03-12
1640,CVE-2020-1710,2020-09-16,5.0,Remote,Low,Application,Redhat,Jboss Data Grid,['https://bugzilla.redhat.com/show_bug.cgi?id=1793970'],0,[],1,1,,,,,,,,,2020-08-17,,,,,,2020-08-17
1641,CVE-2020-1711,2020-02-11,6.0,Remote,Medium,OS,Debian,Debian Linux,"['https://lists.debian.org/debian-lts-announce/2020/09/msg00013.html'
 'https://lists.gnu.org/archive/html/qemu-devel/2020-01/msg05535.html'
 'https://usn.ubuntu.com/4283-1/'
 'https://access.redhat.com/errata/RHSA-2020:0669'
 'https://access.redhat.com/errata/RHSA-2020:0730'
 'https://access.redhat.com/errata/RHSA-2020:0731'
 'https://access.redhat.com/errata/RHSA-2020:0773'
 'https://lists.debian.org/debian-lts-announce/2020/03/msg00017.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00007.html'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1711'
 'https://security.gentoo.org/glsa/202005-02'
 'https://www.openwall.com/lists/oss-security/2020/01/23/3']",0,[],1,1,2020-04-07,,,,2020-02-18,,,,2020-03-03,,,,,,2020-02-18
1642,CVE-2020-1712,2020-03-31,4.6,Local,Low,Application,Freedesktop,Systemd,"['https://github.com/systemd/systemd/commit/ea0d0ede03c6f18dbc5036c5e9cccf97e415ccc2'
 'https://www.openwall.com/lists/oss-security/2020/02/05/1'
 'https://github.com/systemd/systemd/commit/1068447e6954dc6ce52f099ed174c442cb89ed54'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1712'
 'https://github.com/systemd/systemd/commit/637486261528e8aa3da9f26a4487dc254f4b7abb'
 'https://github.com/systemd/systemd/commit/bc130b6858327b382b07b3985cf48e2aa9016b2d']",0,[],1,1,,,,,,,,,2020-02-20,,,,,,2020-02-20
1643,CVE-2020-1714,2020-05-13,6.5,Remote,Low,Application,Quarkus,Quarkus,"['https://github.com/keycloak/keycloak/pull/7053'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1714']",0,[],1,1,,,,,,,,,2020-07-02,,,,,,2020-07-02
1644,CVE-2020-1718,2020-05-12,6.5,Remote,Low,Application,Redhat,Jboss Fuse,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1718'],0,[],1,1,,,,,,,,,2020-05-12,,,,,,2020-05-12
1645,CVE-2020-1720,2020-03-17,3.5,Remote,Medium,Application,Postgresql,Postgresql,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1720'
 'https://www.postgresql.org/about/news/2011/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-08/msg00043.html']",0,[],1,1,2020-08-17,,,,,,,,2020-03-26,,,,,,2020-03-26
1646,CVE-2020-1722,2020-04-27,5.4,Remote,High,Application,Freeipa,Freeipa,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1722'],0,[],1,1,,,,,,,,,2020-09-29,,,,,,2020-09-29
1647,CVE-2020-1724,2020-05-11,4.0,Remote,Low,Application,Redhat,Keycloak,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1724'],0,[],1,1,,,,,,,,,2020-05-12,,,,,,2020-05-12
1648,CVE-2020-1726,2020-02-11,5.8,Remote,Medium,Application,Libpod Project,Libpod,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1726'
 'https://access.redhat.com/errata/RHSA-2020:0680'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00097.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00103.html']",0,[],1,1,2020-09-27,,,,,,,,2020-03-10,,,,,,2020-03-10
1649,CVE-2020-1727,2020-06-22,5.5,Remote,Low,Application,Redhat,Keycloak,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1727'],0,[],1,1,,,,,,,,,2020-06-01,,,,,,2020-06-01
1650,CVE-2020-1728,2020-04-06,5.8,Remote,Medium,Application,Quarkus,Quarkus,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1728'],0,[],1,1,,,,,,,,,2020-08-18,,,,,,2020-08-18
1651,CVE-2020-1730,2020-04-13,5.0,Remote,Low,OS,Fedoraproject,Fedora,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1730'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/VLSWHBQ3EPKGTGLQNH554Z746BJ3C554/'
 'https://www.oracle.com/security-alerts/cpuoct2020.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/2A7BIFKUYIYKTY7FX4BEWVC2OHS5DPOU/'
 'https://security.netapp.com/advisory/ntap-20200424-0001/'
 'https://usn.ubuntu.com/4327-1/'
 'https://www.libssh.org/security/advisories/CVE-2020-1730.txt']",0,[],1,1,,2020-10-20,,,2020-04-09,,,,2020-11-04,,,,,2020-04-28,2020-04-09
1652,CVE-2020-1731,2020-03-02,7.5,Remote,Low,Application,Redhat,Keycloak Operator,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1731'],0,[],0,1,,,,,,,,,,,,,,,
1653,CVE-2020-1732,2020-05-04,4.9,Remote,Medium,Application,Redhat,Jboss Enterprise Application Platform,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1732'
 'https://github.com/wildfly-security/soteria/commit/c2479f8c39d7d661341fdcaff7f5e97c5eea1a54']",0,[],1,1,,,,,,,,,2020-05-11,,,,,,2020-05-11
1654,CVE-2020-1733,2020-03-11,3.7,Local,High,OS,Debian,Debian Linux,"['https://security.gentoo.org/glsa/202006-11'
 'https://lists.debian.org/debian-lts-announce/2020/05/msg00005.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/MRRYUU5ZBLPBXCYG6CFP35D64NP2UB2S/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/WQVOQD4VAIXXTVQAJKTN7NUGTJFE2PCB/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/DKPA4KC3OJSUFASUYMG66HKJE7ADNGFW/'
 'https://github.com/ansible/ansible/issues/67791'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1733']",0,[],1,1,2020-06-13,,,,,,,,2020-04-22,,,,,2020-04-27,2020-04-22
1655,CVE-2020-1734,2020-03-03,3.7,Local,High,Application,Redhat,Ansible Engine,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1734'
 'https://github.com/ansible/ansible/issues/67792']",0,[],0,1,,,,,,,,,,,,,,,
1656,CVE-2020-1735,2020-03-16,3.6,Local,Low,Application,Redhat,Ansible,"['https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/MRRYUU5ZBLPBXCYG6CFP35D64NP2UB2S/'
 'https://security.gentoo.org/glsa/202006-11'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/WQVOQD4VAIXXTVQAJKTN7NUGTJFE2PCB/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/DKPA4KC3OJSUFASUYMG66HKJE7ADNGFW/'
 'https://github.com/ansible/ansible/issues/67793'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1735']",0,[],1,1,2020-06-13,,,,,,,,2020-04-22,,,,,2020-04-27,2020-04-22
1657,CVE-2020-1736,2020-03-16,2.1,Local,Low,Application,Redhat,Ansible,"['https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/2NYYQP2XJB2TTRP6AKWVMBSPB2DFJNKD/'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1736'
 'https://github.com/ansible/ansible/issues/67794'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/BPNZWBAUP4ZHUR6PO7U6ZXEKNCX62KZ7/'
 'https://security.gentoo.org/glsa/202006-11']",0,[],1,1,2020-06-13,,,,,,,,,,,,,2020-09-08,2020-06-13
1658,CVE-2020-1737,2020-03-09,4.6,Local,Low,Application,Redhat,Ansible Engine,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1737'
 'https://github.com/ansible/ansible/issues/67795'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/QT27K5ZRGDPCH7GT3DRI3LO4IVDVQUB7/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/FWDK3QUVBULS3Q3PQTGEKUQYPSNOU5M3/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/U3IMV3XEIUXL6S4KPLYYM4TVJQ2VNEP2/'
 'https://security.gentoo.org/glsa/202006-11']",0,[],1,1,2020-06-13,,,,,,,,2020-04-22,,,,,2020-03-16,2020-03-16
1659,CVE-2020-1738,2020-03-16,2.6,Local,High,Application,Redhat,Ansible,"['https://security.gentoo.org/glsa/202006-11'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1738'
 'https://github.com/ansible/ansible/issues/67796']",0,[],1,1,2020-06-13,,,,,,,,,,,,,,2020-06-13
1660,CVE-2020-1739,2020-03-12,3.3,Local,Medium,OS,Debian,Debian Linux,"['https://lists.debian.org/debian-lts-announce/2020/05/msg00005.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/U3IMV3XEIUXL6S4KPLYYM4TVJQ2VNEP2/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/QT27K5ZRGDPCH7GT3DRI3LO4IVDVQUB7/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/FWDK3QUVBULS3Q3PQTGEKUQYPSNOU5M3/'
 'https://github.com/ansible/ansible/issues/67797'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1739']",0,[],1,1,,,,,,,,,2020-04-22,,,,,2020-03-15,2020-03-15
1661,CVE-2020-1740,2020-03-16,1.9,Local,Medium,Application,Redhat,Ansible,"['https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/MRRYUU5ZBLPBXCYG6CFP35D64NP2UB2S/'
 'https://lists.debian.org/debian-lts-announce/2020/05/msg00005.html'
 'https://security.gentoo.org/glsa/202006-11'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/WQVOQD4VAIXXTVQAJKTN7NUGTJFE2PCB/'
 'https://github.com/ansible/ansible/issues/67798'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/DKPA4KC3OJSUFASUYMG66HKJE7ADNGFW/'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1740']",0,[],1,1,2020-06-13,,,,,,,,2020-04-22,,,,,2020-04-27,2020-04-22
1662,CVE-2020-1741,2020-04-24,4.0,Remote,High,Application,Redhat,Openshift Container Platform,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1741'],0,[],1,1,,,,,,,,,2020-08-26,,,,,,2020-08-26
1663,CVE-2020-1744,2020-03-24,6.8,Remote,Medium,Application,Redhat,Keycloak,"['https://access.redhat.com/security/cve/CVE-2020-1744'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1744']",0,[],1,1,,,,,,,,,2020-03-23,,,,,,2020-03-23
1664,CVE-2020-1745,2020-04-28,7.5,Remote,Low,Application,Redhat,Undertow,"['https://meterpreter.org/cve-2020-1938-apache-tomcat-ajp-connector-remote-code-execution-vulnerability-alert/'
 'https://www.cnvd.org.cn/webinfo/show/5415'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1745'
 'https://www.tenable.com/blog/cve-2020-1938-ghostcat-apache-tomcat-ajp-file-readinclusion-vulnerability-cnvd-2020-10487']",0,[],1,1,,,,,,,,,2020-03-12,,,,,,2020-03-12
1665,CVE-2020-1746,2020-05-12,1.9,Local,Medium,OS,Debian,Debian Linux,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1746'
 'https://www.debian.org/security/2021/dsa-4950'
 'https://github.com/ansible/ansible/pull/67866']",0,[],1,1,,,,,,2021-08-07,,,2020-04-22,,,,,,2020-04-22
1666,CVE-2020-1747,2020-03-24,10.0,Remote,Low,OS,Fedoraproject,Fedora,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1747'
 'https://github.com/yaml/pyyaml/pull/386'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/WORRFHPQVAFKKXXWLSSW6XKUYLWM6CSH/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/ZBJA3SGNJKCAYPSHOHWY3KBCWNM5NYK2/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/K5HEPD7LEVDPCITY5IMDYWXUMX37VFMY/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00017.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-05/msg00017.html'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/MMQXSZXNJT6ERABJZAAICI3DQSQLCP3D/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/7PPAS6C4SZRDQLR7C22A5U3QOLXY33JX/']",0,[],1,1,2020-04-11,,,,,,,,2020-11-04,,,,,2021-01-30,2020-04-11
1667,CVE-2020-1748,2020-09-16,5.0,Remote,Low,Application,Redhat,Decision Manager,"['https://bugzilla.redhat.com/show_bug.cgi?id=1807707'
 'https://security.netapp.com/advisory/ntap-20201001-0005/']",0,[],1,1,,,,,,,,,2020-08-17,,,,,,2020-08-17
1668,CVE-2020-1749,2020-09-09,5.0,Remote,Low,OS,Linux,Linux Kernel,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1749'
 'https://security.netapp.com/advisory/ntap-20201222-0001/']",0,[],1,1,,,,,,,,,2020-04-28,,,,,,2020-04-28
1669,CVE-2020-1751,2020-04-17,5.9,Local,Medium,Application,GNU,Glibc,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1751'
 'https://sourceware.org/bugzilla/show_bug.cgi?id=25423'
 'https://security.netapp.com/advisory/ntap-20200430-0002/'
 'https://security.gentoo.org/glsa/202006-04'
 'https://usn.ubuntu.com/4416-1/']",0,[],1,1,2020-06-13,,,,2020-07-06,,,,2020-11-04,,,,,,2020-06-13
1670,CVE-2020-1752,2020-04-30,3.7,Local,High,OS,Canonical,Ubuntu Linux,"['https://usn.ubuntu.com/4416-1/'
 'https://security.gentoo.org/glsa/202101-20'
 'https://lists.apache.org/thread.html/[email\xa0protected]%3Cissues.bookkeeper.apache.org%3E'
 'https://lists.apache.org/thread.html/[email\xa0protected]%3Cissues.bookkeeper.apache.org%3E'
 'https://security.netapp.com/advisory/ntap-20200511-0005/'
 'https://sourceware.org/git/gitweb.cgi?p=glibc.git;h=ddc650e9b3dc916eab417ce9f79e67337b05035c'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1752'
 'https://sourceware.org/bugzilla/show_bug.cgi?id=25414']",0,[],1,1,2021-01-25,,,,2020-07-06,,,,2020-05-15,,,,,,2020-05-15
1671,CVE-2020-1753,2020-03-16,2.1,Local,Low,Application,Redhat,Ansible Engine,"['https://security.gentoo.org/glsa/202006-11'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/MRRYUU5ZBLPBXCYG6CFP35D64NP2UB2S/'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/WQVOQD4VAIXXTVQAJKTN7NUGTJFE2PCB/'
 'https://github.com/ansible-collections/kubernetes/pull/51'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/DKPA4KC3OJSUFASUYMG66HKJE7ADNGFW/'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1753']",0,[],1,1,2020-06-13,,,,,,,,2020-04-22,,,,,2020-04-27,2020-04-22
1672,CVE-2020-1757,2020-04-21,5.5,Remote,Low,Application,Redhat,Jboss Data Grid,['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1757'],0,[],1,1,,,,,,,,,2020-05-11,,,,,,2020-05-11
1673,CVE-2020-1758,2020-05-15,4.3,Remote,Medium,Application,Redhat,Keycloak,"['https://issues.redhat.com/browse/KEYCLOAK-13285'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1758']",0,[],1,1,,,,,,,,,2020-05-12,,,,,,2020-05-12
1674,CVE-2020-1759,2020-04-13,5.8,Remote,Medium,OS,Fedoraproject,Fedora,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1759'
 'https://security.gentoo.org/glsa/202105-39'
 'https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/P3A2UFR5IUIEXJUCF64GQ5OVLCZGODXE/']",0,[],1,1,2021-05-26,,,,,,,,,,,,,2020-05-07,2020-05-07
1675,CVE-2020-1760,2020-04-23,4.3,Remote,Medium,OS,Canonical,Ubuntu Linux,"['https://lists.fedoraproject.org/archives/list/[email\xa0protected]/message/P3A2UFR5IUIEXJUCF64GQ5OVLCZGODXE/'
 'https://usn.ubuntu.com/4528-1/'
 'https://www.openwall.com/lists/oss-security/2020/04/07/1'
 'https://lists.debian.org/debian-lts-announce/2021/08/msg00013.html'
 'https://security.gentoo.org/glsa/202105-39'
 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1760']",0,[],1,1,2021-05-26,,,,2020-09-22,,,,2020-07-20,,,,,2020-05-07,2020-05-07
1676,CVE-2020-1762,2020-04-27,7.5,Remote,Low,Application,Kiali,Kiali,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1762'
 'https://kiali.io/news/security-bulletins/kiali-security-001/']",0,[],1,1,,,,,,,,,2020-03-26,,,,,,2020-03-26
1677,CVE-2020-1763,2020-05-12,5.0,Remote,Low,Application,Libreswan,Libreswan,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1763'
 'https://github.com/libreswan/libreswan/commit/471a3e41a449d7c753bc4edbba4239501bb62ba8'
 'https://bugzilla.redhat.com/show_bug.cgi?id=1813329'
 'https://libreswan.org/security/CVE-2020-1763/CVE-2020-1763.txt'
 'https://www.debian.org/security/2020/dsa-4684'
 'https://security.gentoo.org/glsa/202007-21'
 'https://cert-portal.siemens.com/productcert/pdf/ssa-379803.pdf'
 'https://us-cert.cisa.gov/ics/advisories/icsa-21-040-04']",0,[],1,1,2020-07-27,,,,,2020-05-13,,,,,,,,,2020-05-13
1678,CVE-2020-1764,2020-03-26,7.5,Remote,Low,Application,Kiali,Kiali,"['https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1764'
 'https://kiali.io/news/security-bulletins/kiali-security-001/']",0,[],1,1,,,,,,,,,2020-03-25,,,,,,2020-03-25
1679,CVE-2020-1765,2020-01-10,5.0,Remote,Low,Application,Otrs,Otrs,"['https://otrs.com/release-notes/otrs-security-advisory-2020-01/'
 'https://lists.debian.org/debian-lts-announce/2020/01/msg00027.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00038.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00066.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00077.html']",0,[],1,1,2020-04-25,,,,,,,,,,,,,,2020-04-25
1680,CVE-2020-1766,2020-01-10,4.3,Remote,Medium,Application,Otrs,Otrs,"['https://otrs.com/release-notes/otrs-security-advisory-2020-02/'
 'https://lists.debian.org/debian-lts-announce/2020/01/msg00027.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00038.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00066.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00077.html']",0,[],1,1,2020-04-25,,,,,,,,,,,,,,2020-04-25
1681,CVE-2020-1767,2020-01-10,3.5,Remote,Medium,Application,Otrs,Otrs,"['https://otrs.com/release-notes/otrs-security-advisory-2020-03/'
 'https://lists.debian.org/debian-lts-announce/2020/01/msg00027.html']",0,[],0,0,,,,,,,,,,,,,,,
1682,CVE-2020-1768,2020-02-07,5.5,Remote,Low,Application,Otrs,Otrs,['https://otrs.com/release-notes/otrs-security-advisory-2020-04/'],0,[],0,0,,,,,,,,,,,,,,,
1683,CVE-2020-1769,2020-03-27,4.0,Remote,Low,Application,Opensuse,Backports Sle,"['http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00077.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00066.html'
 'https://otrs.com/release-notes/otrs-security-advisory-2020-06/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00038.html']",0,[],1,1,2020-09-23,,,,,,,,,,,,,,2020-09-23
1684,CVE-2020-1770,2020-03-27,4.0,Remote,Low,OS,Debian,Debian Linux,"['http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00077.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00066.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00038.html'
 'https://lists.debian.org/debian-lts-announce/2020/05/msg00000.html'
 'https://otrs.com/release-notes/otrs-security-advisory-2020-07/']",0,[],1,1,2020-09-23,,,,,,,,,,,,,,2020-09-23
1685,CVE-2020-1771,2020-03-27,3.5,Remote,Medium,Application,Otrs,Otrs,"['https://otrs.com/release-notes/otrs-security-advisory-2020-08/'
 'http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00038.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00066.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00077.html']",0,[],1,1,2020-04-25,,,,,,,,,,,,,,2020-04-25
1686,CVE-2020-1772,2020-03-27,5.0,Remote,Low,OS,Debian,Debian Linux,"['http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00077.html'
 'https://lists.debian.org/debian-lts-announce/2020/05/msg00000.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00066.html'
 'http://lists.opensuse.org/opensuse-security-announce/2020-04/msg00038.html'
 'https://otrs.com/release-notes/otrs-security-advisory-2020-09/']",0,[],1,1,2020-09-23,,,,,,,,,,,,,,2020-09-23
